1501	50	1358.62	1166.35	1245.4	1163.12	1083.72	1188.71	1130.59	1113.4
1506	50.17	1344.3	1162.39	1236.25	1158.49	1091.61	1183.38	1135.17	1113.31
1511	50.33	1329.83	1159.17	1225.32	1152.77	1098.95	1177.24	1139.82	1113.14
1516	50.5	1316.27	1156.9	1214.79	1146.53	1105.79	1170.89	1143.75	1112.8
1521	50.67	1303.55	1155.86	1207.73	1140.46	1112.82	1164.99	1146.37	1111.81
1526	50.83	1290.86	1155.96	1200.77	1134.49	1120.69	1158.9	1149.76	1109.69
1531	51	1280.2	1157.13	1190.15	1128.45	1127.68	1152.42	1155.66	1107.73
1536	51.17	1274.76	1159.2	1179.54	1122.28	1131.29	1146.23	1161.56	1107.5
1541	51.33	1271.82	1161.56	1172.46	1114.39	1132.96	1140.33	1164.5	1108.49
1546	51.5	1263.86	1163.92	1168.04	1104.95	1137.38	1135.02	1165.09	1109.96
1551	51.67	1249.71	1166.57	1165.09	1098.47	1146.23	1131.19	1165.39	1111.73
1556	51.83	1236.14	1169.81	1161.56	1095.81	1155.37	1128.83	1166.57	1112.91
1561	52	1225.83	1173.05	1155.07	1092.32	1161.56	1127.36	1168.34	1113.2
1566	52.17	1216.69	1175.71	1145.93	1085.8	1166.57	1125.29	1169.52	1113.56
1571	52.33	1210.2	1178.07	1135.91	1077.52	1171.29	1120.87	1169.81	1115.48
1576	52.5	1207.55	1180.72	1127.36	1069.43	1174.23	1114.39	1169.81	1119.85
1581	52.67	1205.48	1183.96	1122.05	1063.26	1176.89	1107.02	1169.81	1125.81
